id,text,label,confidence_score,camera_id,location,time,state,split,clean_text,label_encoded,alert_level_HIGH,alert_level_LOW,alert_level_MEDIUM,city_Coimbatore,city_Cuddalore,city_Dindigul,city_Erode,city_Hosur,city_Kanchipuram,city_Karur,city_Kumbakonam,city_Madurai,city_Nagercoil,city_Namakkal,city_Salem,city_Sivakasi,city_Thanjavur,city_Thoothukudi,city_Tiruchirappalli,city_Tirunelveli,city_Tiruppur,city_Vellore,hour
305,"Body language model — Papanasam dark street, Salem at 9:30 PM: Shoulders hunched, frequent backward glances. Risk: HIGH.",suspicious_behavior,0.44444444444444464,481,27,9:30 PM,Tamil Nadu,train,body language model papanasam dark street salem at 930 pm shoulders hunched frequent backward glances risk high,6,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,21
306,AI surveillance flagged lone woman walking near Mattuthavani stand in Kumbakonam at 3:30 AM. Nearest patrol unit notified.,lone_walking_night,0.9629629629629632,597,21,3:30 AM,Tamil Nadu,train,ai surveillance flagged lone woman walking near mattuthavani stand in kumbakonam at 330 am nearest patrol unit notified,3,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,3
307,"SOS gesture pattern detected near Porur flyover footpath, Tirunelveli at 11:00 PM. Subject waving arms — possible request for help.",distress_signal,0.2962962962962967,208,30,11:00 PM,Tamil Nadu,train,sos gesture pattern detected near porur flyover footpath tirunelveli at 1100 pm subject waving arms possible request for help,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,23
308,"Command Centre to field unit: Respond to Kumbakonam temple tank road, Vellore. Female pedestrian safety alert. Time: 10:45 PM. Priority: HIGH.",being_followed,1.0,274,16,10:45 PM,Tamil Nadu,train,command centre to field unit respond to kumbakonam temple tank road vellore female pedestrian safety alert time 1045 pm priority high,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,22
309,"Camera network at Namakkal lorry stand area, Sivakasi flagged repeated path overlap at 10:45 PM. Male subject tracked across 3 camera zones.",being_followed,0.37037037037037024,354,24,10:45 PM,Tamil Nadu,train,camera network at namakkal lorry stand area sivakasi flagged repeated path overlap at 1045 pm male subject tracked across 3 camera zones,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,22
310,"Night patrol AI report — Bhavani river walkway, Kanchipuram at 5:45 PM. Female pedestrian count: 1. App notification sent for escort service.",lone_walking_night,0.44444444444444464,223,3,5:45 PM,Tamil Nadu,train,night patrol ai report bhavani river walkway kanchipuram at 545 pm female pedestrian count 1 app notification sent for escort service,3,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,17
311,Kanchipuram Police dispatch initiated. Location: RS Puram walkway. Time: 4:00 AM. Reason: Lone female at risk. Nearest unit responding.,being_followed,0.22222222222222276,848,31,4:00 AM,Tamil Nadu,train,kanchipuram police dispatch initiated location rs puram walkway time 400 am reason lone female at risk nearest unit responding,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,4
312,"Unknown vehicle following female pedestrian route near Chromepet dark lane, Salem. Time: 10:45 PM. TN RTO plate analysis underway.",threat_detected,0.8888888888888888,923,4,10:45 PM,Tamil Nadu,train,unknown vehicle following female pedestrian route near chromepet dark lane salem time 1045 pm tn rto plate analysis underway,7,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,22
313,Vellore SafeCity alert: Eve-teasing behaviour flagged at Sivakasi fireworks factory road at 3:00 AM. All India Women Helpline 181 notified.,group_harassment,0.14814814814814836,857,34,3:00 AM,Tamil Nadu,train,vellore safecity alert eveteasing behaviour flagged at sivakasi fireworks factory road at 300 am all india women helpline 181 notified,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,3
314,"Group of 3+ males surrounding female subject near Katpadi dark alley, Hosur at 9:00 PM. Subject movement restricted. Police dispatch initiated.",group_harassment,0.0370370370370372,860,14,9:00 PM,Tamil Nadu,val,group of 3 males surrounding female subject near katpadi dark alley hosur at 900 pm subject movement restricted police dispatch initiated,2,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,21
315,"Camera detected group harassment at Virudhunagar bus stop, Vellore at 1:30 AM. Female surrounded, unable to proceed. Emergency alert sent.",group_harassment,0.8148148148148149,643,49,1:30 AM,Tamil Nadu,train,camera detected group harassment at virudhunagar bus stop vellore at 130 am female surrounded unable to proceed emergency alert sent,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1
316,"Camera detected group harassment at Tiruchirappalli Chatram bus stop, Salem at 7:45 PM. Female surrounded, unable to proceed. Emergency alert sent.",group_harassment,0.592592592592593,408,41,7:45 PM,Tamil Nadu,train,camera detected group harassment at tiruchirappalli chatram bus stop salem at 745 pm female surrounded unable to proceed emergency alert sent,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,19
317,"TN SafeCity AI behavioural engine: Subject at Madurai Meenakshi temple road, Cuddalore at 3:00 AM showing signs consistent with being followed.",suspicious_behavior,0.666666666666667,627,17,3:00 AM,Tamil Nadu,train,tn safecity ai behavioural engine subject at madurai meenakshi temple road cuddalore at 300 am showing signs consistent with being followed,6,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3
318,"Tamil Nadu SafeCity night log: Unaccompanied woman near Katpadi dark alley, Erode at 11:00 PM. Smart lights activated along path.",lone_walking_night,0.2962962962962967,924,14,11:00 PM,Tamil Nadu,val,tamil nadu safecity night log unaccompanied woman near katpadi dark alley erode at 1100 pm smart lights activated along path,3,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,23
319,"Group of 3+ males surrounding female subject near Tirunelveli junction footpath, Tirunelveli at 12:30 AM. Subject movement restricted. Police dispatch initiated.",group_harassment,0.22222222222222276,927,42,12:30 AM,Tamil Nadu,train,group of 3 males surrounding female subject near tirunelveli junction footpath tirunelveli at 1230 am subject movement restricted police dispatch initiated,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0
320,"Female subject walking unaccompanied at Erode bus terminus lane, Karur at 2:30 AM. Street lights non-functional. Risk score elevated.",lone_walking_night,0.0740740740740744,253,8,2:30 AM,Tamil Nadu,train,female subject walking unaccompanied at erode bus terminus lane karur at 230 am street lights nonfunctional risk score elevated,3,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2
321,"Camera node TN-CH-47 at Vadapalani signal, Salem detected abnormal motion at 2:30 AM. Female pedestrian in frame. Analysis running.",monitoring,0.44444444444444464,192,45,2:30 AM,Tamil Nadu,test,camera node tnch47 at vadapalani signal salem detected abnormal motion at 230 am female pedestrian in frame analysis running,4,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,2
322,"Tamil Nadu CCTV integration alert: Anna Nagar subway, Erode at 2:30 AM. Cross-camera tracking active across 3 zones.",monitoring,1.0,292,1,2:30 AM,Tamil Nadu,train,tamil nadu cctv integration alert anna nagar subway erode at 230 am crosscamera tracking active across 3 zones,4,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
323,"Emergency response triggered at Coimbatore Gandhipuram bus stop, Madurai at 12:30 AM. Visual context sent to PCR van. ETA: 4 minutes.",being_followed,0.666666666666667,819,5,12:30 AM,Tamil Nadu,train,emergency response triggered at coimbatore gandhipuram bus stop madurai at 1230 am visual context sent to pcr van eta 4 minutes,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0
324,"Camera network at Kumbakonam temple tank road, Dindigul flagged repeated path overlap at 2:00 AM. Male subject tracked across 3 camera zones.",being_followed,0.7037037037037042,214,16,2:00 AM,Tamil Nadu,train,camera network at kumbakonam temple tank road dindigul flagged repeated path overlap at 200 am male subject tracked across 3 camera zones,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
325,"Tamil Nadu CCTV integration alert: Velachery IT corridor, Erode at 4:00 AM. Cross-camera tracking active across 3 zones.",monitoring,1.0,243,47,4:00 AM,Tamil Nadu,train,tamil nadu cctv integration alert velachery it corridor erode at 400 am crosscamera tracking active across 3 zones,4,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4
326,"Woman jogging with earphones at Sivakasi fireworks factory road, Tiruchirappalli at 10:45 PM. Regular route. No suspicious activity. Status: NORMAL.",safe,0.9629629629629632,115,34,10:45 PM,Tamil Nadu,train,woman jogging with earphones at sivakasi fireworks factory road tiruchirappalli at 1045 pm regular route no suspicious activity status normal,5,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,22
327,"Unknown vehicle following female pedestrian route near Ammapet isolated street, Sivakasi. Time: 12:30 AM. TN RTO plate analysis underway.",threat_detected,0.5555555555555558,884,0,12:30 AM,Tamil Nadu,train,unknown vehicle following female pedestrian route near ammapet isolated street sivakasi time 1230 am tn rto plate analysis underway,7,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0
328,"Single female pedestrian identified at SIPCOT industrial area road, Thanjavur at 4:00 AM. Isolated stretch near SIPCOT industrial area road. System flagged for monitoring.",lone_walking_night,0.6296296296296298,644,32,4:00 AM,Tamil Nadu,train,single female pedestrian identified at sipcot industrial area road thanjavur at 400 am isolated stretch near sipcot industrial area road system flagged for monitoring,3,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,4
329,"Female subject walking unaccompanied at Bhavani river walkway, Madurai at 8:00 PM. Street lights non-functional. Risk score elevated.",lone_walking_night,0.592592592592593,901,3,8:00 PM,Tamil Nadu,val,female subject walking unaccompanied at bhavani river walkway madurai at 800 pm street lights nonfunctional risk score elevated,3,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,20
